id,Name,description,Slug,color,FrenchName,FrenchDescription,area,ColonialEntity
3eedb17c73913bfd9557b3cc4a383281,Cession 540,https://native-land.ca/maps/treaties/cession-540/,cession-540,#3122BB,Cession 540,https://native-land.ca/maps/treaties/cession-540/,9403,United States of America
3efd64970df55073f1d6b7e61299e8d9,Cession 380,https://native-land.ca/maps/treaties/cession-380/,cession-380,#8A0055,Cession 380,https://native-land.ca/maps/treaties/cession-380/,191,United States of America
3f0a21da39f6e77c5c6fa3a5e54c3555,Cession 121,https://native-land.ca/maps/treaties/cession-121/,cession-121,#890099,Cession 121,https://native-land.ca/maps/treaties/cession-121/,4373,United States of America
3f33565b8ad483aca852b04ff855e586,Cession 23,https://native-land.ca/maps/treaties/cession-23/,cession-23,#861111,Cession 23,https://native-land.ca/maps/treaties/cession-23/,1,United States of America
3f6e8a39eebc398f5f463b8b2bc0a916,Cession 198,https://native-land.ca/maps/treaties/cession-198/,cession-198,#EE00DD,Cession 198,https://native-land.ca/maps/treaties/cession-198/,663,United States of America
408f7bf29cb278d69e5c5263f0ee856e,Cession 486,https://native-land.ca/maps/treaties/cession-486/,cession-486,#2D22AA,Cession 486,https://native-land.ca/maps/treaties/cession-486/,14415,United States of America
413c7bfda0d612efe030a500d0979f91,Cession 200,https://native-land.ca/maps/treaties/cession-200/,cession-200,#451100,Cession 200,https://native-land.ca/maps/treaties/cession-200/,8,United States of America
416c73131d044d79991988769ee05b06,Cession 155,https://native-land.ca/maps/treaties/cession-155/,cession-155,#4A22EE,Cession 155,https://native-land.ca/maps/treaties/cession-155/,491,United States of America
41911d4ecda27ad1d99a091d92728539,Cession 398,https://native-land.ca/maps/treaties/cession-398/,cession-398,#132233,Cession 398,https://native-land.ca/maps/treaties/cession-398/,48872,United States of America
41f63bdf54b4b86053d56292a17357b2,Cession 678,https://native-land.ca/maps/treaties/cession-678/,cession-678,#D21188,Cession 678,https://native-land.ca/maps/treaties/cession-678/,41,United States of America
4252de1494fc2e6558f17602c36f65cc,Cession 122,https://native-land.ca/maps/treaties/cession-122/,cession-122,#D42255,Cession 122,https://native-land.ca/maps/treaties/cession-122/,21911,United States of America
42731fcbd262e9ea70486a829a198d6a,Cession 313,https://native-land.ca/maps/treaties/cession-313/,cession-313,#3822FF,Cession 313,https://native-land.ca/maps/treaties/cession-313/,1605,United States of America
43f920ccd6cabef507c22f244130cb0d,Cession 91,https://native-land.ca/maps/treaties/cession-91/,cession-91,#642244,Cession 91,https://native-land.ca/maps/treaties/cession-91/,13,United States of America
4427fb464be995832a0d90cb0d8acca4,Cession 707,https://native-land.ca/maps/treaties/cession-707/,cession-707,#862211,Cession 707,https://native-land.ca/maps/treaties/cession-707/,3718,United States of America
44282420791c5de469f47f6ba8f2be52,Cession 227,https://native-land.ca/maps/treaties/cession-227/,cession-227,#9611CC,Cession 227,https://native-land.ca/maps/treaties/cession-227/,11,United States of America
443a85d0dc2dc0d4725e6e611163408d,Cession 517,https://native-land.ca/maps/treaties/cession-517/,cession-517,#CA1122,Cession 517,https://native-land.ca/maps/treaties/cession-517/,122138,United States of America
4442b57d9f06ebde8b81eb15bdc911f8,Cession 534,https://native-land.ca/maps/treaties/cession-534/,cession-534,#0B00EE,Cession 534,https://native-land.ca/maps/treaties/cession-534/,6015,United States of America
44d9f858dba4becbb7dcd764046acc8c,Treaty with the Nez Perces 1863 (Cession 442),https://native-land.ca/maps/treaties/cession-442/,cession-442,#922255,Treaty with the Nez Perces 1863 (Cession 442),https://native-land.ca/maps/treaties/cession-442/,3142,United States of America
4545cc0623f2e384c3f430691da49d03,Cession 247,https://native-land.ca/maps/treaties/cession-247/,cession-247,#320077,Cession 247,https://native-land.ca/maps/treaties/cession-247/,221,United States of America
4568395106a4b814b8c93854968b1b3f,Cession 499,https://native-land.ca/maps/treaties/cession-499/,cession-499,#8F00DD,Cession 499,https://native-land.ca/maps/treaties/cession-499/,233,United States of America
45ad1fb73eec41ca9bf7858e40c51fa5,Cession 315,https://native-land.ca/maps/treaties/cession-315/,cession-315,#C822AA,Cession 315,https://native-land.ca/maps/treaties/cession-315/,19839,United States of America
46364d57de6a3c35a902339caed43f9a,Cession 381,https://native-land.ca/maps/treaties/cession-381/,cession-381,#381199,Cession 381,https://native-land.ca/maps/treaties/cession-381/,86,United States of America
4662e7a77f58493402fa86a5eb3a18d2,Cession 283,https://native-land.ca/maps/treaties/cession-283/,cession-283,#BF0044,Cession 283,https://native-land.ca/maps/treaties/cession-283/,2429,United States of America
468e05c76003ef4c8aa5a3b0d7e91f8e,Cession 108,https://native-land.ca/maps/treaties/cession-108/,cession-108,#DD22CC,Cession 108,https://native-land.ca/maps/treaties/cession-108/,14,United States of America
46d952c22ebe822e82917e67dab2ed10,Cession 424,https://native-land.ca/maps/treaties/cession-424/,cession-424,#DC2222,Cession 424,https://native-land.ca/maps/treaties/cession-424/,602,United States of America
47029f7466a5f02ff910913c489ba4f0,Cession 300,https://native-land.ca/maps/treaties/cession-300/,cession-300,#011100,Cession 300,https://native-land.ca/maps/treaties/cession-300/,25657,United States of America
476040b398562ca83d5534c4175d2fc5,Cession 399,https://native-land.ca/maps/treaties/cession-399/,cession-399,#D71133,Cession 399,https://native-land.ca/maps/treaties/cession-399/,46046,United States of America
47d87516ff856720d9b2e4cdece58566,Cession 444,https://native-land.ca/maps/treaties/cession-444/,cession-444,#DC11DD,Cession 444,https://native-land.ca/maps/treaties/cession-444/,306855,United States of America
48bd3bc39381b298c431d7cb42923d39,Cession 210,https://native-land.ca/maps/treaties/cession-210/,cession-210,#5E11BB,Cession 210,https://native-land.ca/maps/treaties/cession-210/,7,United States of America
496ca084b6f55c7c2b94c8476f9d9eaf,Cession 288,https://native-land.ca/maps/treaties/cession-288/,cession-288,#1600CC,Cession 288,https://native-land.ca/maps/treaties/cession-288/,7640,United States of America
49b6c24decf881a58bc3b0684a786caf,Cession 669,https://native-land.ca/maps/treaties/cession-669/,cession-669,#9522EE,Cession 669,https://native-land.ca/maps/treaties/cession-669/,310,United States of America
4a2fef72dd11c3197702267025e1cc0f,Cession 633,https://native-land.ca/maps/treaties/cession-633/,cession-633,#5A0044,Cession 633,https://native-land.ca/maps/treaties/cession-633/,10,United States of America
4a95e7a24849f2e4522a38e9cd6eb4f8,Cession 500,https://native-land.ca/maps/treaties/cession-500/,cession-500,#CA22CC,Cession 500,https://native-land.ca/maps/treaties/cession-500/,131,United States of America
4b04e52d936c1471320bf0b15f244218,Cession 314,https://native-land.ca/maps/treaties/cession-314/,cession-314,#0011AA,Cession 314,https://native-land.ca/maps/treaties/cession-314/,7686,United States of America
4b5d88baa2271353d7a6eef747bc77b7,Cession 501,https://native-land.ca/maps/treaties/cession-501/,cession-501,#9C22AA,Cession 501,https://native-land.ca/maps/treaties/cession-501/,71,United States of America
4b9629824e2c7726a1806c2737d3a838,Cession 3,https://native-land.ca/maps/treaties/cession-3/,cession-3,#1911AA,Cession 3,https://native-land.ca/maps/treaties/cession-3/,16002,United States of America
4bc92bf87be78da6779c69cd5eec6cb0,Cession 549,https://native-land.ca/maps/treaties/cession-549/,cession-549,#E81133,Cession 549,https://native-land.ca/maps/treaties/cession-549/,21,United States of America
4be653d4230889425ca5cd27318eecc8,Cession 686,https://native-land.ca/maps/treaties/cession-686/,cession-686,#0400AA,Cession 686,https://native-land.ca/maps/treaties/cession-686/,1274,United States of America
4c802be04e782d2a83fb44282b4fa197,Cession 448,https://native-land.ca/maps/treaties/cession-448/,cession-448,#8F2211,Cession 448,https://native-land.ca/maps/treaties/cession-448/,5760,United States of America
4cd48bb2f76fec4532fa638cb1f01d8f,Cession 496,https://native-land.ca/maps/treaties/cession-496/,cession-496,#342222,Cession 496,https://native-land.ca/maps/treaties/cession-496/,4013,United States of America
4d0327ac48072b6488853f0c5e51b96f,"Treaty of Neah Bay, 1855",https://native-land.ca/maps/treaties/treaty-of-neah-bay-1855/,treaty-of-neah-bay-1855,#652244,"Treaty of Neah Bay, 1855",https://native-land.ca/maps/treaties/treaty-of-neah-bay-1855/,367,United States of America
4d51cb13a28de952795b56fe54ff82d5,Cession 539,https://native-land.ca/maps/treaties/cession-539/,cession-539,#8522AA,Cession 539,https://native-land.ca/maps/treaties/cession-539/,3372,United States of America
4e29845c6d2ddca942463c6d82bed060,Cession 675,https://native-land.ca/maps/treaties/cession-675/,cession-675,#9A0099,Cession 675,https://native-land.ca/maps/treaties/cession-675/,61,United States of America
4e5b8892d2e3464849fe08613186a5d9,Cession 619,https://native-land.ca/maps/treaties/cession-619/,cession-619,#7B2211,Cession 619,https://native-land.ca/maps/treaties/cession-619/,6105,United States of America
4f4d28dcfa085c87746481f83152e26a,Cession 409,https://native-land.ca/maps/treaties/cession-409/,cession-409,#471111,Cession 409,https://native-land.ca/maps/treaties/cession-409/,5119,United States of America
4f6d43ef2cb167eac76879dd34dd7c85,Cession 338,https://native-land.ca/maps/treaties/cession-338/,cession-338,#FC00BB,Cession 338,https://native-land.ca/maps/treaties/cession-338/,451,United States of America
4f730a0f7c35d1b4c70748693af801a5,Cession 270,https://native-land.ca/maps/treaties/cession-270/,cession-270,#8000EE,Cession 270,https://native-land.ca/maps/treaties/cession-270/,705,United States of America
4fa2b2efc63b36e38146cb2d56f45583,Cession 263,https://native-land.ca/maps/treaties/cession-263/,cession-263,#F72200,Cession 263,https://native-land.ca/maps/treaties/cession-263/,63,United States of America
50a5bcdbedbaa823a200db9bf1d88d8a,Cession 375,https://native-land.ca/maps/treaties/cession-375/,cession-375,#B300BB,Cession 375,https://native-land.ca/maps/treaties/cession-375/,20,United States of America
50f8629a3f1948e3d0ed2c43b3d3aec0,Cession 245,https://native-land.ca/maps/treaties/cession-245/,cession-245,#7C2277,Cession 245,https://native-land.ca/maps/treaties/cession-245/,15308,United States of America
514b357957f3119c3ba8cfe9a37570e6,Cession 325,https://native-land.ca/maps/treaties/cession-325/,cession-325,#042244,Cession 325,https://native-land.ca/maps/treaties/cession-325/,1921,United States of America
5220bf12847359733973a7d689215016,Cession 117,https://native-land.ca/maps/treaties/cession-117/,cession-117,#701199,Cession 117,https://native-land.ca/maps/treaties/cession-117/,17436,United States of America
523f756f831bcdd7dd88eedba6295ba4,Cession 305,https://native-land.ca/maps/treaties/cession-305/,cession-305,#950022,Cession 305,https://native-land.ca/maps/treaties/cession-305/,2572,United States of America
52dfe153af1abbc93307122c4f94f7b5,Cession 502,https://native-land.ca/maps/treaties/cession-502/,cession-502,#332233,Cession 502,https://native-land.ca/maps/treaties/cession-502/,74,United States of America
534d671d1ae7d6cc82a91f9319813a49,Cession 505,https://native-land.ca/maps/treaties/cession-505/,cession-505,#891122,Cession 505,https://native-land.ca/maps/treaties/cession-505/,330,United States of America
53650a0e793f0bc291e3fb35d2067627,Cession 661,https://native-land.ca/maps/treaties/cession-661/,cession-661,#1911FF,Cession 661,https://native-land.ca/maps/treaties/cession-661/,2,United States of America
543b8597f57ce7f72af7bf92ee054dd7,Cession 67,https://native-land.ca/maps/treaties/cession-67/,cession-67,#AC00DD,Cession 67,https://native-land.ca/maps/treaties/cession-67/,176731,United States of America
545b355bef39e5c573937328f40f5f96,Cession 206,https://native-land.ca/maps/treaties/cession-206/,cession-206,#7100CC,Cession 206,https://native-land.ca/maps/treaties/cession-206/,26,United States of America
54e54ecfd4877476166f2bca56ad958e,Cession 557,https://native-land.ca/maps/treaties/cession-557/,cession-557,#2B1177,Cession 557,https://native-land.ca/maps/treaties/cession-557/,12357,United States of America
554b87ae98a31b6b525d05027661282c,Cession 150,https://native-land.ca/maps/treaties/cession-150/,cession-150,#B40077,Cession 150,https://native-land.ca/maps/treaties/cession-150/,20,United States of America
55e4435060ba547d92b2f689e626ea89,Cession 187,https://native-land.ca/maps/treaties/cession-187/,cession-187,#7122FF,Cession 187,https://native-land.ca/maps/treaties/cession-187/,13994,United States of America
56adab7a8696c7b3aab01db77b044257,Cession 436,https://native-land.ca/maps/treaties/cession-436/,cession-436,#C800AA,Cession 436,https://native-land.ca/maps/treaties/cession-436/,77,United States of America
56c8498d3f94075185d4f7158cc8f309,Cession 329,https://native-land.ca/maps/treaties/cession-329/,cession-329,#661144,Cession 329,https://native-land.ca/maps/treaties/cession-329/,1372,United States of America
56ddb6eb8baeae0c1d6bac80a6a93f05,Cession 237,https://native-land.ca/maps/treaties/cession-237/,cession-237,#771122,Cession 237,https://native-land.ca/maps/treaties/cession-237/,45,United States of America
56e016e0d866e1afb3cdf776dc320ec0,Cession 658,https://native-land.ca/maps/treaties/cession-658/,cession-658,#2900AA,Cession 658,https://native-land.ca/maps/treaties/cession-658/,179,United States of America
56e749e776bb793acc6cb447ffab9d37,Cession 307,https://native-land.ca/maps/treaties/cession-307/,cession-307,#400088,Cession 307,https://native-land.ca/maps/treaties/cession-307/,4310,United States of America
577b50a7ad7bdf1df9e6fa6ad89af56c,Cession 316,https://native-land.ca/maps/treaties/cession-316/,cession-316,#200088,Cession 316,https://native-land.ca/maps/treaties/cession-316/,7866,United States of America
57f3972d2860ac44b71c7401c8c056b8,Cession 487,https://native-land.ca/maps/treaties/cession-487/,cession-487,#B91155,Cession 487,https://native-land.ca/maps/treaties/cession-487/,12452,United States of America
58d75adb6f9b6915325ee3e1a3d7dd3b,Cession 366,https://native-land.ca/maps/treaties/cession-366/,cession-366,#930044,Cession 366,https://native-land.ca/maps/treaties/cession-366/,2941,United States of America
598ae0a2d5071898d5c32555c27d6f93,Cession 671,https://native-land.ca/maps/treaties/cession-671/,cession-671,#8F0011,Cession 671,https://native-land.ca/maps/treaties/cession-671/,43,United States of America
59bb58ecaf1e83d025446ed6c05f67c4,Cession 273,https://native-land.ca/maps/treaties/cession-273/,cession-273,#362211,Cession 273,https://native-land.ca/maps/treaties/cession-273/,406,United States of America
5a12d56338378c5a909ae099fb404b6c,Cession 275,https://native-land.ca/maps/treaties/cession-275/,cession-275,#2C11FF,Cession 275,https://native-land.ca/maps/treaties/cession-275/,3305,United States of America
5a2ff24c3b3814aaec28453a49c01649,Cession 186,https://native-land.ca/maps/treaties/cession-186/,cession-186,#862244,Cession 186,https://native-land.ca/maps/treaties/cession-186/,4171,United States of America
5a98f9fde3f0b281acb2d7eb99b73078,Cession 19,https://native-land.ca/maps/treaties/cession-19/,cession-19,#5422BB,Cession 19,https://native-land.ca/maps/treaties/cession-19/,44,United States of America
5ac0a5ecd64b4eac93442b02fd8d527f,Cession 360,https://native-land.ca/maps/treaties/cession-360/,cession-360,#0B0077,Cession 360,https://native-land.ca/maps/treaties/cession-360/,37,United States of America
5ae576d82a243b564dfb87ece174ac22,Cession 507,https://native-land.ca/maps/treaties/cession-507/,cession-507,#E52288,Cession 507,https://native-land.ca/maps/treaties/cession-507/,1641,United States of America
5b2eb9935f46d1a172058cbf3f20532d,Cession 119,https://native-land.ca/maps/treaties/cession-119/,cession-119,#6022FF,Cession 119,https://native-land.ca/maps/treaties/cession-119/,13,United States of America
5b424c9b9adae476fefd168e212093da,Cession 622,https://native-land.ca/maps/treaties/cession-622/,cession-622,#F11199,Cession 622,https://native-land.ca/maps/treaties/cession-622/,21063,United States of America
5b77a1a521753e7a5626d4fb087ed931,Cession 59,https://native-land.ca/maps/treaties/cession-59/,cession-59,#812233,Cession 59,https://native-land.ca/maps/treaties/cession-59/,1,United States of America
5b90466fc52c7873cda3a934393c717f,Cession 279,https://native-land.ca/maps/treaties/cession-279/,cession-279,#B62211,Cession 279,https://native-land.ca/maps/treaties/cession-279/,54547,United States of America
5bcd354a45ac5d3318b146ef610e95a1,Cession 298,https://native-land.ca/maps/treaties/cession-298/,cession-298,#0C1144,Cession 298,https://native-land.ca/maps/treaties/cession-298/,140,United States of America
5be029324b0d75fb2124d8aae99bbb39,Cession 485,https://native-land.ca/maps/treaties/cession-485/,cession-485,#D00044,Cession 485,https://native-land.ca/maps/treaties/cession-485/,31189,United States of America
5bec975b64e55a7717337266878cc474,Cession 365,https://native-land.ca/maps/treaties/cession-365/,cession-365,#0100FF,Cession 365,https://native-land.ca/maps/treaties/cession-365/,3852,United States of America
5c653cb2bab901ed1a7f4b5780744048,Cession 652,https://native-land.ca/maps/treaties/cession-652/,cession-652,#6300FF,Cession 652,https://native-land.ca/maps/treaties/cession-652/,258,United States of America
5caf586d5c1346a97402e8f2f24c1ba9,Cession 414,https://native-land.ca/maps/treaties/cession-414/,cession-414,#B71100,Cession 414,https://native-land.ca/maps/treaties/cession-414/,2068,United States of America
5d77e4f181dcbda21e3e81dc471ba2e9,Cession 483,https://native-land.ca/maps/treaties/cession-483/,cession-483,#5A0022,Cession 483,https://native-land.ca/maps/treaties/cession-483/,428,United States of America
5de80bc73b43b7a00c2da1200cc6dc76,Cession 570,https://native-land.ca/maps/treaties/cession-570/,cession-570,#FD11BB,Cession 570,https://native-land.ca/maps/treaties/cession-570/,29,United States of America
5e3e57d86f1e7d64378e29068dcc15c6,Cession 167,https://native-land.ca/maps/treaties/cession-167/,cession-167,#412266,Cession 167,https://native-land.ca/maps/treaties/cession-167/,79,United States of America
5efd32b8efe528349a08c76f072c657d,Cession 165,https://native-land.ca/maps/treaties/cession-165/,cession-165,#382233,Cession 165,https://native-land.ca/maps/treaties/cession-165/,329,United States of America
5f31ea05d6745c61cb1b1475304a4f92,Cession 379,https://native-land.ca/maps/treaties/cession-379/,cession-379,#CE00CC,Cession 379,https://native-land.ca/maps/treaties/cession-379/,15,United States of America
5f8c5d2bff9d6d97657c3629dab8bfeb,Cession 44,https://native-land.ca/maps/treaties/cession-44-2/,cession-44,#9000AA,Cession 44,https://native-land.ca/maps/treaties/cession-44-2/,3145,United States of America
5fc4c129686f85e23491aea663328f16,Cession 601,https://native-land.ca/maps/treaties/cession-601/,cession-601,#CD22AA,Cession 601,https://native-land.ca/maps/treaties/cession-601/,16,United States of America
60adce212dee139915c7f2d747d9c25e,Cession 443,https://native-land.ca/maps/treaties/cession-443/,cession-443,#0E22AA,Cession 443,https://native-land.ca/maps/treaties/cession-443/,754,United States of America
61039a9f0613962cb35417040b41c79c,Cession 265,https://native-land.ca/maps/treaties/cession-265/,cession-265,#0600AA,Cession 265,https://native-land.ca/maps/treaties/cession-265/,28698,United States of America
61071b2ef554fa7b820bba721edf3db2,Cession 545,https://native-land.ca/maps/treaties/cession-545/,cession-545,#DA1111,Cession 545,https://native-land.ca/maps/treaties/cession-545/,4682,United States of America
61aabbb70cc1116904ae70e072b73634,Cession 51,https://native-land.ca/maps/treaties/cession-51/,cession-51,#740000,Cession 51,https://native-land.ca/maps/treaties/cession-51/,21,United States of America
62c6bbf683310260f17fa9704b0329d9,Cession 104,https://native-land.ca/maps/treaties/cession-104/,cession-104,#7022EE,Cession 104,https://native-land.ca/maps/treaties/cession-104/,1,United States of America
630e3ae2581e0fede61d3487b2f7257a,Cession 168,https://native-land.ca/maps/treaties/cession-168/,cession-168,#C52288,Cession 168,https://native-land.ca/maps/treaties/cession-168/,30,United States of America
63790720482872772fd9e3c9046fe89e,Cession 14,https://native-land.ca/maps/treaties/cession-14/,cession-14,#EB2211,Cession 14,https://native-land.ca/maps/treaties/cession-14/,72,United States of America
63a88c084c871dbd7c796a417080d173,Cession 9,https://native-land.ca/maps/treaties/cession-9/,cession-9,#642244,Cession 9,https://native-land.ca/maps/treaties/cession-9/,311,United States of America
63c94b1a7276b0669b52588060108e29,Cession 113,https://native-land.ca/maps/treaties/cession-113-2/,cession-113,#6111CC,Cession 113,https://native-land.ca/maps/treaties/cession-113-2/,2,United States of America
642f6ddf4112c936da3c6f7de877d438,Cession 213,https://native-land.ca/maps/treaties/cession-213/,cession-213,#1711FF,Cession 213,https://native-land.ca/maps/treaties/cession-213/,1,United States of America
649d66924fbb1dd3abb9049781c3d8ef,Cession 453,https://native-land.ca/maps/treaties/cession-453/,cession-453,#6811AA,Cession 453,https://native-land.ca/maps/treaties/cession-453/,383,United States of America
64a77c461f6149a9cab3e72f36a67884,Cession 435,https://native-land.ca/maps/treaties/cession-435/,cession-435,#8C1122,Cession 435,https://native-land.ca/maps/treaties/cession-435/,312,United States of America
6516281faafa328c0ff68147786a46b1,Cession 87,https://native-land.ca/maps/treaties/cession-87/,cession-87,#2C1188,Cession 87,https://native-land.ca/maps/treaties/cession-87/,19216,United States of America
65c5ab13f4cd1ed2c21c760ccaa017dd,Cession 508,https://native-land.ca/maps/treaties/cession-508/,cession-508,#FB22CC,Cession 508,https://native-land.ca/maps/treaties/cession-508/,2214,United States of America
65ff10ebf3626fc96bc4cf034ff4fe2f,Cession 551,https://native-land.ca/maps/treaties/cession-551/,cession-551,#261199,Cession 551,https://native-land.ca/maps/treaties/cession-551/,734,United States of America
6623a1555ba0bcd2435e193ad98669a1,Cession 120,https://native-land.ca/maps/treaties/cession-120/,cession-120,#992200,Cession 120,https://native-land.ca/maps/treaties/cession-120/,459,United States of America
6768c627d41e5b2c074ffecc5efc13b6,Treaty with the Yakama 1855 (Cession 364),https://native-land.ca/maps/treaties/cession-364/,cession-364,#830000,Treaty with the Yakama 1855 (Cession 364),https://native-land.ca/maps/treaties/cession-364/,50536,United States of America
68bdee3f44ab1c5ce229a91e40420c77,Cession 178,https://native-land.ca/maps/treaties/cession-178/,cession-178,#4011FF,Cession 178,https://native-land.ca/maps/treaties/cession-178/,26257,United States of America
691dc61bb1310c2420ae913f399dece7,Cession 422,https://native-land.ca/maps/treaties/cession-422/,cession-422,#EC0022,Cession 422,https://native-land.ca/maps/treaties/cession-422/,94,United States of America
69584ec2511d01b9e869d9fb91ad7a09,Cession 106,https://native-land.ca/maps/treaties/cession-106/,cession-106,#5A00BB,Cession 106,https://native-land.ca/maps/treaties/cession-106/,383,United States of America
696c09243226d8ee51dcac1c2b8d2edf,Cession 50,https://native-land.ca/maps/treaties/cession-50/,cession-50,#391100,Cession 50,https://native-land.ca/maps/treaties/cession-50/,10311,United States of America
6a0630996409bfa236888438e2c96fcd,Cession 43,https://native-land.ca/maps/treaties/cession-43/,cession-43,#EB00DD,Cession 43,https://native-land.ca/maps/treaties/cession-43/,8572,United States of America
6a0c6d3eef3284cd76db9ce455c32f66,Cession 33,https://native-land.ca/maps/treaties/cession-33/,cession-33,#E70044,Cession 33,https://native-land.ca/maps/treaties/cession-33/,6,United States of America
6a0ea9c5b783f9570c1258db89f125b0,Cession 118,https://native-land.ca/maps/treaties/cession-118/,cession-118,#901199,Cession 118,https://native-land.ca/maps/treaties/cession-118/,119129,United States of America
6a7e6f9a06b0e35940c7a587b768545e,Cession 572,https://native-land.ca/maps/treaties/cession-572/,cession-572,#4C00FF,Cession 572,https://native-land.ca/maps/treaties/cession-572/,229,United States of America
6ab1bad7e527f1ec9af07fb05cc6984a,Cession 396,https://native-land.ca/maps/treaties/cession-396/,cession-396,#650033,Cession 396,https://native-land.ca/maps/treaties/cession-396/,524,United States of America
6ac55f91f23dadbad314bef3e606f711,Cession 94,https://native-land.ca/maps/treaties/cession-94/,cession-94,#0A22FF,Cession 94,https://native-land.ca/maps/treaties/cession-94/,142928,United States of America
6b62cbdd2c63a21018f15cd72dcfa773,Cession 696,https://native-land.ca/maps/treaties/cession-696/,cession-696,#2800CC,Cession 696,https://native-land.ca/maps/treaties/cession-696/,663,United States of America
6b7243525a04695ea856bdfebd4165f8,Cession 135,https://native-land.ca/maps/treaties/cession-135/,cession-135,#2900FF,Cession 135,https://native-land.ca/maps/treaties/cession-135/,6,United States of America
6b8cd0f98a37003499add3797ebe1550,Cession 219,https://native-land.ca/maps/treaties/cession-219-3/,cession-219,#440033,Cession 219,https://native-land.ca/maps/treaties/cession-219-3/,126,United States of America
6bbb563492e62a7501ceb32c014ea543,Cession 676,https://native-land.ca/maps/treaties/cession-676/,cession-676,#7322CC,Cession 676,https://native-land.ca/maps/treaties/cession-676/,112,United States of America
6c53f3621bfdc1ca7e1c1a1d193e2104,Cession 521,https://native-land.ca/maps/treaties/cession-521/,cession-521,#F42299,Cession 521,https://native-land.ca/maps/treaties/cession-521/,156,United States of America
6cc7bdcd6ec8779c149191e4420d8085,Cession 481,https://native-land.ca/maps/treaties/cession-481/,cession-481,#DF0077,Cession 481,https://native-land.ca/maps/treaties/cession-481/,1004,United States of America
6cd7489e869e2718b4a87ff46c7bd2d5,Cession 431,https://native-land.ca/maps/treaties/cession-431/,cession-431,#F50033,Cession 431,https://native-land.ca/maps/treaties/cession-431/,9117,United States of America
6d8e69b389588a6df429255b2d493822,Cession 561,https://native-land.ca/maps/treaties/cession-561/,cession-561,#252277,Cession 561,https://native-land.ca/maps/treaties/cession-561/,1922,United States of America
6d96e22cf8667ecf32c2721ac72350a2,Cession 377,https://native-land.ca/maps/treaties/cession-377/,cession-377,#F30022,Cession 377,https://native-land.ca/maps/treaties/cession-377/,3,United States of America
6da033d383aaf338e6e0bf0d38bca406,Cession 408,https://native-land.ca/maps/treaties/cession-408/,cession-408,#612299,Cession 408,https://native-land.ca/maps/treaties/cession-408/,55263,United States of America
6dc9c1ad53e9f8ada9f4aab82bbe631f,Cession 136,https://native-land.ca/maps/treaties/cession-136/,cession-136,#0B2277,Cession 136,https://native-land.ca/maps/treaties/cession-136/,11,United States of America
6df66e37e471f451e5915715dcbf92dc,Cession 506,https://native-land.ca/maps/treaties/cession-506/,cession-506,#B600AA,Cession 506,https://native-land.ca/maps/treaties/cession-506/,2293,United States of America
6e97c3da60bfbe31673cd45c2cadba5f,Cession 525,https://native-land.ca/maps/treaties/cession-525/,cession-525,#F52299,Cession 525,https://native-land.ca/maps/treaties/cession-525/,17495,United States of America
6eadb91eb9604a8621668a72bb43b275,Cession 541,https://native-land.ca/maps/treaties/cession-541/,cession-541,#7D11DD,Cession 541,https://native-land.ca/maps/treaties/cession-541/,1779,United States of America
6edadebfaba0525558d2d74a2f380a53,Cession 550,https://native-land.ca/maps/treaties/cession-550/,cession-550,#6D11CC,Cession 550,https://native-land.ca/maps/treaties/cession-550/,191,United States of America
6edb0b87bb0453ba572d8c0a9adc8e29,Cession 479,https://native-land.ca/maps/treaties/cession-479/,cession-479,#FE1177,Cession 479,https://native-land.ca/maps/treaties/cession-479/,871,United States of America
6f8935f2c8ac26af6ad93a8131e7789d,Cession 587,https://native-land.ca/maps/treaties/cession-587/,cession-587,#C10055,Cession 587,https://native-land.ca/maps/treaties/cession-587/,1438,United States of America
6fa8908355b06821e7b33cbfb2d97fee,Cession 42,https://native-land.ca/maps/treaties/cession-42/,cession-42,#B022CC,Cession 42,https://native-land.ca/maps/treaties/cession-42/,1852,United States of America
70620c0015d6718d8ccb4e66f1940a56,Cession 580,https://native-land.ca/maps/treaties/cession-580/,cession-580,#3A1144,Cession 580,https://native-land.ca/maps/treaties/cession-580/,222,United States of America
706e5b5469266529b9bdb9dabf8ba177,Cession 6,https://native-land.ca/maps/treaties/cession-6/,cession-6,#C72277,Cession 6,https://native-land.ca/maps/treaties/cession-6/,21,United States of America
70714034332bdd3691d7d1b13075f6e9,Cession 234,https://native-land.ca/maps/treaties/cession-234/,cession-234,#8C0077,Cession 234,https://native-land.ca/maps/treaties/cession-234/,5,United States of America
708033d471b3d13426206cb0134d995d,Cession 643,https://native-land.ca/maps/treaties/cession-643/,cession-643,#B10033,Cession 643,https://native-land.ca/maps/treaties/cession-643/,1942,United States of America
70a42e608d0eea7b13b1b271251b5ef3,Cession 277,https://native-land.ca/maps/treaties/cession-277/,cession-277,#E922BB,Cession 277,https://native-land.ca/maps/treaties/cession-277/,2261,United States of America
70be5ab869b64228f58d87b2e805ab4b,Cession 367,https://native-land.ca/maps/treaties/cession-367/,cession-367,#4D1133,Cession 367,https://native-land.ca/maps/treaties/cession-367/,18369,United States of America
70d400999a49672e03dd60e821fd7ccb,Cession 221,https://native-land.ca/maps/treaties/cession-221/,cession-221,#8522BB,Cession 221,https://native-land.ca/maps/treaties/cession-221/,35,United States of America
